WORD|数亿|zh-CN	Word	数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。	"Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos."	数亿	数亿	Num		"hundreds of millions, hundreds of million, hundreds of millions of"	User_text	zh-CN	en	shù&#8239;yì	shù&#8239;yì rén rú&#8239;jīn jīng&#8239;cháng jiè&#8239;zhù liáo&#8239;tiān jī&#8239;qì rén wán&#8239;chéng zuò&#8239;yè 、 jìn&#8239;xíng yán&#8239;jiū 、 biān&#8239;xiě dài&#8239;mǎ ， huò&#8239;shì shēng&#8239;chéng tú&#8239;piàn hé shì&#8239;pín 。	1	ud_dfdadbf91c21	We did the math on AI’s energy footprint. Here’s the story you haven’t heard. | MIT Technology Review	2026-01-20 12:44	"**人工智能融入我们的生活是十多年来线上生活最重大的转变**。
数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。
但支撑这一切的能量从何而来？"	"**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**
Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos.
But where does the energy to power all of this come from?"	
WORD|转变|zh-CN	Word	**人工智能融入我们的生活是十多年来线上生活最重大的转变**。	**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**	转变	转变	Noun		"change, shift, transform"	User_text	zh-CN	en	zhuǎn&#8239;biàn	* * rén&#8239;gōng zhì néng róng&#8239;rù wǒ&#8239;men de shēng&#8239;huó shì shí&#8239;duō nián lái xiàn shàng shēng&#8239;huó zuì zhòng&#8239;dà de zhuǎn&#8239;biàn * * 。	0	ud_dfdadbf91c21	We did the math on AI’s energy footprint. Here’s the story you haven’t heard. | MIT Technology Review	2026-01-20 12:44	"
**人工智能融入我们的生活是十多年来线上生活最重大的转变**。
数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。"	"
**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**
Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos."	
WORD|线|zh-CN	Word	**人工智能融入我们的生活是十多年来线上生活最重大的转变**。	**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**	线	线	Part		"line, thread, wire"	User_text	zh-CN	en	xiàn	* * rén&#8239;gōng zhì néng róng&#8239;rù wǒ&#8239;men de shēng&#8239;huó shì shí&#8239;duō nián lái xiàn shàng shēng&#8239;huó zuì zhòng&#8239;dà de zhuǎn&#8239;biàn * * 。	0	ud_dfdadbf91c21	We did the math on AI’s energy footprint. Here’s the story you haven’t heard. | MIT Technology Review	2026-01-20 12:44	"
**人工智能融入我们的生活是十多年来线上生活最重大的转变**。
数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。"	"
**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**
Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos."	
WORD|十多|zh-CN	Word	**人工智能融入我们的生活是十多年来线上生活最重大的转变**。	**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**	十多	十多	Num		"more than ten, over ten, More than ten"	User_text	zh-CN	en	shí&#8239;duō	* * rén&#8239;gōng zhì néng róng&#8239;rù wǒ&#8239;men de shēng&#8239;huó shì shí&#8239;duō nián lái xiàn shàng shēng&#8239;huó zuì zhòng&#8239;dà de zhuǎn&#8239;biàn * * 。	0	ud_dfdadbf91c21	We did the math on AI’s energy footprint. Here’s the story you haven’t heard. | MIT Technology Review	2026-01-20 12:44	"
**人工智能融入我们的生活是十多年来线上生活最重大的转变**。
数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。"	"
**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**
Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos."	
WORD|融入|zh-CN	Word	**人工智能融入我们的生活是十多年来线上生活最重大的转变**。	**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**	融入	融入	Verb		"integrate, assimilate, merge"	User_text	zh-CN	en	róng&#8239;rù	* * rén&#8239;gōng zhì néng róng&#8239;rù wǒ&#8239;men de shēng&#8239;huó shì shí&#8239;duō nián lái xiàn shàng shēng&#8239;huó zuì zhòng&#8239;dà de zhuǎn&#8239;biàn * * 。	0	ud_dfdadbf91c21	We did the math on AI’s energy footprint. Here’s the story you haven’t heard. | MIT Technology Review	2026-01-20 12:44	"
**人工智能融入我们的生活是十多年来线上生活最重大的转变**。
数亿人如今经常借助聊天机器人完成作业、进行研究、编写代码，或是生成图片和视频。"	"
**The integration of artificial intelligence into our lives is the most significant transformation in online life in over a decade.**
Hundreds of millions of people now regularly use chatbots to complete homework, conduct research, write code, or generate images and videos."	
WORD|播放|zh-CN	Word	如果你想说一个播放列表（比如在 YouTube 上），你可以说 播放列表 🎶，或者简单点说 播单。	"If you want to talk about a playlist (like on YouTube), you can say playlist 🎶, or simply say playlist."	播放	播放	Verb		"broadcast, play, playback"	Chat	zh-CN	en	bō&#8239;fàng	rú&#8239;guǒ nǐ xiǎng shuō yī gè bō&#8239;fàng liè&#8239;biǎo （ bǐ&#8239;rú zài YouTube shàng ） ， nǐ kě&#8239;yǐ shuō bō&#8239;fàng liè&#8239;biǎo 🎶 ， huò&#8239;zhě jiǎn&#8239;dān diǎn shuō bō&#8239;dān 。	20			2026-01-20 09:06	"比如：第一季。
如果你想说一个播放列表（比如在 YouTube 上），你可以说 播放列表 🎶，或者简单点说 播单。
你是在看什么好玩的东西吗？"	"For example: Season 1.
If you want to talk about a playlist (like on YouTube), you can say playlist 🎶, or simply say playlist.
Are you watching something fun?"	
WORD|播单|zh-CN	Word	如果你想说一个播放列表（比如在 YouTube 上），你可以说 播放列表 🎶，或者简单点说 播单。	"If you want to talk about a playlist (like on YouTube), you can say playlist 🎶, or simply say playlist."	播单	播单	Part		"playlist, broadcast list, program list"	Chat	zh-CN	en	bō&#8239;dān	rú&#8239;guǒ nǐ xiǎng shuō yī gè bō&#8239;fàng liè&#8239;biǎo （ bǐ&#8239;rú zài YouTube shàng ） ， nǐ kě&#8239;yǐ shuō bō&#8239;fàng liè&#8239;biǎo 🎶 ， huò&#8239;zhě jiǎn&#8239;dān diǎn shuō bō&#8239;dān 。	20			2026-01-20 09:06	"比如：第一季。
如果你想说一个播放列表（比如在 YouTube 上），你可以说 播放列表 🎶，或者简单点说 播单。
你是在看什么好玩的东西吗？"	"For example: Season 1.
If you want to talk about a playlist (like on YouTube), you can say playlist 🎶, or simply say playlist.
Are you watching something fun?"	
WORD|系列|zh-CN	Word	您用什么词来表示系列、季度或播放列表？	What word do you use for series or season or playlist?	系列	系列	Noun		"series, set, sequence"	Chat	zh-CN	en	xì&#8239;liè	nín yòng shén&#8239;me cí&#8239;lái biǎo&#8239;shì xì&#8239;liè 、 jì&#8239;dù huò bō&#8239;fàng liè&#8239;biǎo ？	13			2026-01-20 09:06	"不，我不是那个意思。
您用什么词来表示系列、季度或播放列表？
哦，我明白了！"	"No I don't mean that word. 
What word do you use for series or season or playlist?
Oh, I understand!"	
WORD|阈值|zh-CN	Word	可能设置了更宽的阈值	may have set a wider threshold	阈值	阈值	Noun		"threshold, limit, threshold value"	Youtube	zh-CN	en	yù&#8239;zhí	kě&#8239;néng shè&#8239;zhì le gèng kuān de yù&#8239;zhí	116	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:58	"100%的电量
可能设置了更宽的阈值
并且在电池"	"100% battery power
may have set a wider threshold
and on the battery"	
WORD|宽|zh-CN	Word	可能设置了更宽的阈值	may have set a wider threshold	宽	宽	Adj		"wide, broad, generous"	Youtube	zh-CN	en	kuān	kě&#8239;néng shè&#8239;zhì le gèng kuān de yù&#8239;zhí	116	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:58	"100%的电量
可能设置了更宽的阈值
并且在电池"	"100% battery power
may have set a wider threshold
and on the battery"	
WORD|掉到|zh-CN	Word	电量就会掉到99%	"the battery will drop to 99%,"	掉到	掉到	Verb		"fall into, drop into, down"	Youtube	zh-CN	en	diào&#8239;dào	diàn&#8239;liàng jiù huì diào&#8239;dào 99%	126	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:57	"其次你一用手机
电量就会掉到99%
心理体验也不好"	"Secondly, as soon as you use your phone,
the battery will drop to 99%,
and the user experience won't be good either."	
WORD|其次|zh-CN	Word	其次你一用手机	"Second, as soon as you use your phone"	其次	其次	Cconj		"secondly, next, then"	Youtube	zh-CN	en	qí&#8239;cì	qí&#8239;cì nǐ yī yòng shǒu&#8239;jī	125	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:57	"首先时间会更长
其次你一用手机
电量就会掉到99%"	"First, the time will be longer
Second, as soon as you use your phone
the battery will drop to 99%"	
WORD|接近|zh-CN	Word	因为越接近满电	"Because the closer it is to full charge,"	接近	接近	Verb		"approach, near, close to"	Youtube	zh-CN	en	jiē&#8239;jìn	yīn&#8239;wèi yuè jiē&#8239;jìn mǎn&#8239;diàn	120	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:57	"提前显示100%
因为越接近满电
充电速度就越慢"	"Display 100% in advance
Because the closer it is to full charge,
the slower the charging speed becomes"	
WORD|满电|zh-CN	Word	因为越接近满电	"Because the closer it is to full charge,"	满电	满电	Noun		"Fully charged, Full charge, 100% charged"	Youtube	zh-CN	en	mǎn&#8239;diàn	yīn&#8239;wèi yuè jiē&#8239;jìn mǎn&#8239;diàn	120	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:57	"提前显示100%
因为越接近满电
充电速度就越慢"	"Display 100% in advance
Because the closer it is to full charge,
the slower the charging speed becomes"	
WORD|综合|zh-CN	Word	是系统综合多种数据得出	is derived from a comprehensive analysis of various system data	综合	综合	Verb		"comprehensive, synthesize, integrate"	Youtube	zh-CN	en	zōng&#8239;hé	shì xì&#8239;tǒng zōng&#8239;hé duō&#8239;zhǒng shù&#8239;jù dé&#8239;chū	114	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:55	"电量百分比
是系统综合多种数据得出
100%的电量"	"Battery percentage
is derived from a comprehensive analysis of various system data
100% battery power"	
WORD|百分比|zh-CN	Word	电量百分比	the battery percentage	百分比	百分比	Noun		"percentage, percent, proportion"	Youtube	zh-CN	en	bǎi&#8239;fēn&#8239;bǐ	diàn&#8239;liàng bǎi&#8239;fēn&#8239;bǐ	113	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:55	"充电头网的朋友告诉我们
电量百分比
是系统综合多种数据得出"	"Friends from the charging head network told us
the battery percentage
is derived from a comprehensive analysis of various data by the system"	
WORD|型号|zh-CN	Word	我们也测试了很多其它型号的手机	We have also tested many other models of mobile phones	型号	型号	Noun		"model, type, model number"	Youtube	zh-CN	en	xíng&#8239;hào	wǒ&#8239;men yě cè&#8239;shì le hěn&#8239;duō qí&#8239;tā xíng&#8239;hào de shǒu&#8239;jī	110	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:54	"看来大家的感觉完全正确
我们也测试了很多其它型号的手机
结果也差不多"	"It seems everyone's feeling is completely correct
We have also tested many other models of mobile phones
The results are also similar"	
WORD|基本|zh-CN	Word	而100%到99%却基本能够持续350秒以上	Whereas 100% to 99% can last for more than 350 seconds	基本	基本	Adj		"basic, fundamental, mainly"	Youtube	zh-CN	en	jī&#8239;běn	ér 100% dào 99% què jī&#8239;běn néng&#8239;gòu chí&#8239;xù 350 miǎo yǐ&#8239;shàng	107	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:54	"而且下降趋势相当均匀
而100%到99%却基本能够持续350秒以上
差不多是其它电量下的3到5倍"	"And the downward trend is quite uniform
Whereas 100% to 99% can last for more than 350 seconds
Which is about 3 to 5 times that of other battery levels"	
WORD|均匀|zh-CN	Word	而且下降趋势相当均匀	and the downward trend is quite uniform	均匀	均匀	Adj		"uniform, even, balanced"	Youtube	zh-CN	en	jūn&#8239;yún	ér&#8239;qiě xià&#8239;jiàng qū&#8239;shì xiāng&#8239;dāng jūn&#8239;yún	106	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:54	"每一格电量的平均持续时间大约在110秒左右
而且下降趋势相当均匀
而100%到99%却基本能够持续350秒以上"	"The average duration of each power cell is about 110 seconds
and the downward trend is quite uniform
whereas from 100% to 99% it can last for more than 350 seconds"	
WORD|相当|zh-CN	Word	而且下降趋势相当均匀	and the downward trend is quite uniform	相当	相当	Adv		"quite, fairly, considerable"	Youtube	zh-CN	en	xiāng&#8239;dāng	ér&#8239;qiě xià&#8239;jiàng qū&#8239;shì xiāng&#8239;dāng jūn&#8239;yún	106	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:54	"每一格电量的平均持续时间大约在110秒左右
而且下降趋势相当均匀
而100%到99%却基本能够持续350秒以上"	"The average duration of each power cell is about 110 seconds
and the downward trend is quite uniform
whereas from 100% to 99% it can last for more than 350 seconds"	
WORD|持续|zh-CN	Word	每一格电量的平均持续时间大约在110秒左右	The average duration of each percentage point of battery life is about 110 seconds	持续	持续	Verb		"continue, sustain, persist"	Youtube	zh-CN	en	chí&#8239;xù	měi yī gé diàn&#8239;liàng de píng&#8239;jūn chí&#8239;xù shí&#8239;jiān dà&#8239;yuē zài 110 miǎo zuǒ&#8239;yòu	105	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:53	"从99%到1%
每一格电量的平均持续时间大约在110秒左右
而且下降趋势相当均匀"	"From 99% to 1%
The average duration of each percentage point of battery life is about 110 seconds
And the decline is quite uniform"	
WORD|电量|zh-CN	Word	每一格电量的平均持续时间大约在110秒左右	The average duration of each percentage point of battery life is about 110 seconds	电量	电量	Noun		"electricity, electric charge, electric quantity"	Youtube	zh-CN	en	diàn&#8239;liàng	měi yī gé diàn&#8239;liàng de píng&#8239;jūn chí&#8239;xù shí&#8239;jiān dà&#8239;yuē zài 110 miǎo zuǒ&#8239;yòu	105	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:53	"从99%到1%
每一格电量的平均持续时间大约在110秒左右
而且下降趋势相当均匀"	"From 99% to 1%
The average duration of each percentage point of battery life is about 110 seconds
And the decline is quite uniform"	
WORD|如下|zh-CN	Word	经过15次测试后 结果如下	"After 15 tests, the results are as follows"	如下	如下	Verb		"as follows, below, the following"	Youtube	zh-CN	en	rú&#8239;xià	jīng&#8239;guò 15 cì cè&#8239;shì hòu jié&#8239;guǒ rú&#8239;xià	103	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:53	"每5秒钟在文本里记录一次当前的时间和电量
经过15次测试后 结果如下
从99%到1%"	"Record the current time and battery level in the text every 5 seconds
After 15 tests, the results are as follows
From 99% to 1%"	
WORD|经过|zh-CN	Word	经过15次测试后 结果如下	"After 15 tests, the results are as follows"	经过	经过	Adp		"through, go through, undergo"	Youtube	zh-CN	en	jīng&#8239;guò	jīng&#8239;guò 15 cì cè&#8239;shì hòu jié&#8239;guǒ rú&#8239;xià	103	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:53	"每5秒钟在文本里记录一次当前的时间和电量
经过15次测试后 结果如下
从99%到1%"	"Record the current time and battery level in the text every 5 seconds
After 15 tests, the results are as follows
From 99% to 1%"	
WORD|程序|zh-CN	Word	我们把3台手机充满后运行我们的耗电程序	We fully charge 3 phones and run our power consumption program	程序	程序	Noun		"procedure, program, routine"	Youtube	zh-CN	en	chéng&#8239;xù	wǒ&#8239;men bǎ 3 tái shǒu&#8239;jī chōng&#8239;mǎn hòu yùn&#8239;xíng wǒ&#8239;men de hào&#8239;diàn chéng&#8239;xù	100	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:52	"真的是这样吗？
我们把3台手机充满后运行我们的耗电程序
同时利用快捷指令"	"Is that really so?
We fully charge 3 phones and run our power consumption program
while using shortcuts"	
WORD|运行|zh-CN	Word	我们把3台手机充满后运行我们的耗电程序	We fully charge 3 phones and run our power consumption program	运行	运行	Verb		"run, operate, execute"	Youtube	zh-CN	en	yùn&#8239;xíng	wǒ&#8239;men bǎ 3 tái shǒu&#8239;jī chōng&#8239;mǎn hòu yùn&#8239;xíng wǒ&#8239;men de hào&#8239;diàn chéng&#8239;xù	100	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:52	"真的是这样吗？
我们把3台手机充满后运行我们的耗电程序
同时利用快捷指令"	"Is that really so?
We fully charge 3 phones and run our power consumption program
while using shortcuts"	
WORD|耐用|zh-CN	Word	和从100%到99%的这格电都非常耐用	and the one from 100% to 99% are both very durable	耐用	耐用	Adj		"durable, lasting, hard-wearing"	Youtube	zh-CN	en	nài&#8239;yòng	hé cóng 100% dào 99% de zhè gé&#8239;diàn dōu fēi&#8239;cháng nài&#8239;yòng	98	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-19 03:51	"手机的最后一格电
和从100%到99%的这格电都非常耐用
真的是这样吗？"	"The last bar of battery on a phone
and the one from 100% to 99% are both very durable
Is that really true?"	
WORD|列表|zh-CN	Word	我已经完成了我今天6点任务列表的4点。	I've completed 4 of my 6 o'clock task list for today.	列表	列表	Noun		"list, catalog, roster"	Phrasepump	zh-CN	en	liè&#8239;biǎo	wǒ yǐ&#8239;jīng wán&#8239;chéng le wǒ jīn&#8239;tiān 6&#8239;diǎn rèn&#8239;wù liè&#8239;biǎo de 4&#8239;diǎn 。				2026-01-17 03:42	"
我已经完成了我今天6点任务列表的4点。
"	"
I've completed 4 of my 6 o'clock task list for today.
"	"
I have already completed 4 out of 6 tasks on my to-do list today.
"
WORD|打破|zh-CN	Word	又是你们打破的！	You broke it again!	打破	打破	Verb		"break, smash, shatter"	Phrasepump	zh-CN	en	dǎ&#8239;pò	yòu shì nǐ&#8239;men dǎ&#8239;pò de ！				2026-01-17 03:41	"
又是你们打破的！
"	"
You broke it again!
"	
WORD|大多数|zh-CN	Word	由于一些写得糟糕的函数，系统大多数情况下不稳定。	The system is mostly unstable due to some poorly written functions.	大多数	大多数	Num		"most, majority, the greater part"	Phrasepump	zh-CN	en	dà&#8239;duō&#8239;shù	yóu&#8239;yú yī&#8239;xiē xiě dé zāo&#8239;gāo de hán&#8239;shù ， xì&#8239;tǒng dà&#8239;duō&#8239;shù qíng&#8239;kuàng xià bù wěn&#8239;dìng 。				2026-01-17 03:41	"
由于一些写得糟糕的函数，系统大多数情况下不稳定。
"	"
The system is mostly unstable due to some poorly written functions.
"	"
In consequence of some badly coded functions, the system is unstable most of the time.
"
WORD|函数|zh-CN	Word	由于一些写得糟糕的函数，系统大多数情况下不稳定。	The system is mostly unstable due to some poorly written functions.	函数	函数	Noun		"function, functionality, routine"	Phrasepump	zh-CN	en	hán&#8239;shù	yóu&#8239;yú yī&#8239;xiē xiě dé zāo&#8239;gāo de hán&#8239;shù ， xì&#8239;tǒng dà&#8239;duō&#8239;shù qíng&#8239;kuàng xià bù wěn&#8239;dìng 。				2026-01-17 03:40	"
由于一些写得糟糕的函数，系统大多数情况下不稳定。
"	"
The system is mostly unstable due to some poorly written functions.
"	"
In consequence of some badly coded functions, the system is unstable most of the time.
"
WORD|谋杀|zh-CN	Word	谋杀发生在凌晨3点至5点之间。	The murder happened between 3 a.m. and 5 a.m.	谋杀	谋杀	Verb		"murder, homicide, assassinate"	Phrasepump	zh-CN	en	móu&#8239;shā	móu&#8239;shā fā&#8239;shēng zài líng&#8239;chén 3&#8239;diǎn zhì 5&#8239;diǎn zhī&#8239;jiān 。				2026-01-17 03:40	"
谋杀发生在凌晨3点至5点之间。
"	"
The murder happened between 3 a.m. and 5 a.m.
"	
WORD|凌晨|zh-CN	Word	谋杀发生在凌晨3点至5点之间。	The murder happened between 3 a.m. and 5 a.m.	凌晨	凌晨	Noun		"dawn, early morning, before dawn"	Phrasepump	zh-CN	en	líng&#8239;chén	móu&#8239;shā fā&#8239;shēng zài líng&#8239;chén 3&#8239;diǎn zhì 5&#8239;diǎn zhī&#8239;jiān 。				2026-01-17 03:40	"
谋杀发生在凌晨3点至5点之间。
"	"
The murder happened between 3 a.m. and 5 a.m.
"	
WORD|患者|zh-CN	Word	患者通常每分钟呼吸 12 至 20 次。	Patients typically breathe 12 to 20 times per minute.	患者	患者	Noun		"patient, sufferer, case"	Phrasepump	zh-CN	en	huàn&#8239;zhě	huàn&#8239;zhě tōng&#8239;cháng měi fēn&#8239;zhōng hū&#8239;xī 12 zhì 20 cì 。				2026-01-17 03:39	"
患者通常每分钟呼吸 12 至 20 次。
"	"
Patients typically breathe 12 to 20 times per minute.
"	
WORD|制作|zh-CN	Word	同时我们制作的放电App就会开始放电	and our discharge app would start discharging	制作	制作	Verb		"make, produce, create"	Youtube	zh-CN	en	zhì&#8239;zuò	tóng&#8239;shí wǒ&#8239;men zhì&#8239;zuò de fàng&#8239;diàn App jiù huì kāi&#8239;shǐ fàng&#8239;diàn	22	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:35	"继电器会断开电路
同时我们制作的放电App就会开始放电
直到将手机电量消耗到5%"	"relay would open the circuit,
and our discharge app would start discharging
until the phone's battery level dropped back to 5%."	
WORD|确定|zh-CN	Word	我们应该首先确定要做什么。	We should determine what is to be done first.	确定	确定	Verb		"confirm, certain, sure"	Phrasepump	zh-CN	en	què&#8239;dìng	wǒ&#8239;men yīng&#8239;gāi shǒu&#8239;xiān què&#8239;dìng yào zuò shén&#8239;me 。				2026-01-17 03:33	"
我们应该首先确定要做什么。
"	"
We should determine what is to be done first.
"	
WORD|超出|zh-CN	Word	这种痛苦超出了我的承受能力。	This misery is more than I can bear.	超出	超出	Verb		"go beyond, exceed, surpass"	Phrasepump	zh-CN	en	chāo&#8239;chū	zhè&#8239;zhǒng tòng&#8239;kǔ chāo&#8239;chū le wǒ de chéng&#8239;shòu néng&#8239;lì 。				2026-01-17 03:20	"
这种痛苦超出了我的承受能力。
"	"
This misery is more than I can bear.
"	
WORD|巨大|zh-CN	Word	他承受着巨大的压力。	He is under a tremendous amount of stress.	巨大	巨大	Adj		"huge, enormous, gigantic"	Phrasepump	zh-CN	en	jù&#8239;dà	tā chéng&#8239;shòu zhe jù&#8239;dà de yā&#8239;lì 。				2026-01-17 03:19	"
他承受着巨大的压力。
"	"
He is under a tremendous amount of stress.
"	
WORD|从事|zh-CN	Word	汤姆现在从事卡车驾驶.	Tom is now engaged in truck driving.	从事	从事	Verb		"undertake, engage in, practice"	Phrasepump	zh-CN	en	cóng&#8239;shì	tāng&#8239;mǔ xiàn&#8239;zài cóng&#8239;shì kǎ&#8239;chē jià&#8239;shǐ .				2026-01-17 03:18	"
汤姆现在从事卡车驾驶.
"	"
Tom is now engaged in truck driving.
"	
WORD|过于|zh-CN	Word	就不用过于担心温度的影响	don't need to worry too much about the impact of temperature.	过于	过于	Adv		"overly, too, excessively"	Youtube	zh-CN	en	guò&#8239;yú	jiù bù&#8239;yòng guò&#8239;yú dān&#8239;xīn wēn&#8239;dù de yǐng&#8239;xiǎng	91	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:16	"只要你在官方限定的这个温度范围里面使用手机
就不用过于担心温度的影响
但我还是不推荐大家边充边玩"	"as long as you use your phone within the officially specified temperature range, you
don't need to worry too much about the impact of temperature.
But I still don't recommend playing games while charging"	
WORD|范围|zh-CN	Word	只要你在官方限定的这个温度范围里面使用手机	"as long as you use your phone within the officially specified temperature range, you"	范围	范围	Noun		"range, scope, extent"	Youtube	zh-CN	en	fàn&#8239;wéi	zhǐ&#8239;yào nǐ zài guān&#8239;fāng xiàn&#8239;dìng de zhè&#8239;gè wēn&#8239;dù fàn&#8239;wéi lǐ&#8239;miàn shǐ&#8239;yòng shǒu&#8239;jī	90	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:15	"但总体来看
只要你在官方限定的这个温度范围里面使用手机
就不用过于担心温度的影响"	"However, overall,
as long as you use your phone within the officially specified temperature range, you
don't need to worry too much about the impact of temperature."	
WORD|只要|zh-CN	Word	只要你在官方限定的这个温度范围里面使用手机	"as long as you use your phone within the officially specified temperature range, you"	只要	只要	Cconj		"as long as, if, only"	Youtube	zh-CN	en	zhǐ&#8239;yào	zhǐ&#8239;yào nǐ zài guān&#8239;fāng xiàn&#8239;dìng de zhè&#8239;gè wēn&#8239;dù fàn&#8239;wéi lǐ&#8239;miàn shǐ&#8239;yòng shǒu&#8239;jī	90	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:15	"但总体来看
只要你在官方限定的这个温度范围里面使用手机
就不用过于担心温度的影响"	"However, overall,
as long as you use your phone within the officially specified temperature range, you
don't need to worry too much about the impact of temperature."	
WORD|限定|zh-CN	Word	只要你在官方限定的这个温度范围里面使用手机	"as long as you use your phone within the officially specified temperature range, you"	限定	限定	Verb		"limit, limited, restrict"	Youtube	zh-CN	en	xiàn&#8239;dìng	zhǐ&#8239;yào nǐ zài guān&#8239;fāng xiàn&#8239;dìng de zhè&#8239;gè wēn&#8239;dù fàn&#8239;wéi lǐ&#8239;miàn shǐ&#8239;yòng shǒu&#8239;jī	90	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:15	"但总体来看
只要你在官方限定的这个温度范围里面使用手机
就不用过于担心温度的影响"	"However, overall,
as long as you use your phone within the officially specified temperature range, you
don't need to worry too much about the impact of temperature."	
WORD|有效|zh-CN	Word	没有办法得出有效结论	impossible to draw a definitive conclusion.	有效	有效	Adj		"effective, valid, useful"	Youtube	zh-CN	en	yǒu&#8239;xiào	méi&#8239;yǒu bàn&#8239;fǎ dé&#8239;chū yǒu&#8239;xiào jié&#8239;lùn	88	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:15	"但是有一台骤降了45%
没有办法得出有效结论
但总体来看"	"but one phone experienced a sharp drop of 45%, making it
impossible to draw a definitive conclusion.
However, overall,"	
WORD|得出|zh-CN	Word	没有办法得出有效结论	impossible to draw a definitive conclusion.	得出	得出	Verb		"obtain, arrive at, reach"	Youtube	zh-CN	en	dé&#8239;chū	méi&#8239;yǒu bàn&#8239;fǎ dé&#8239;chū yǒu&#8239;xiào jié&#8239;lùn	88	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 03:15	"但是有一台骤降了45%
没有办法得出有效结论
但总体来看"	"but one phone experienced a sharp drop of 45%, making it
impossible to draw a definitive conclusion.
However, overall,"	
